,Trending,Random,Seasonal,Random_Seasonal,Trending_Random,Trending_Random_Seasonal
2024-01-01 03:54:00,98.12,98.59001867628426,104.22163962751007,101.70112822878772,98.29585990358953,100.71588281936778
2024-01-01 03:55:00,98.13333333333334,99.18287679122628,104.04508497187474,101.49524707138698,98.92396534880606,100.92408818270646
2024-01-01 03:56:00,98.14666666666666,100.20886307468324,103.85256621387894,101.33936060787093,99.4037841016968,100.5777182319166
2024-01-01 03:57:00,98.16,99.31036877710355,103.64484313710706,102.15960120698585,99.5853770994114,101.04902853345395
2024-01-01 03:58:00,98.17333333333333,100.91828681135577,103.42273552964345,101.52445407476517,98.53151196646047,100.67514845828948
2024-01-01 03:59:00,98.18666666666667,100.49811640688759,103.18711994874346,100.52172396197335,98.8344973501305,100.34779792827908
2024-01-01 04:00:00,98.2,100.27413647884075,102.93892626146237,102.08027287225019,99.82656237788375,100.03239060130285
2024-01-01 04:01:00,98.21333333333334,100.29244947950345,102.67913397489498,100.26480031161208,98.63000621059462,100.00131661485905
2024-01-01 04:02:00,98.22666666666666,99.64053899937845,102.40876837050857,100.88936987206675,99.77725770065746,100.28574301945082
2024-01-01 04:03:00,98.24,99.13529538559065,102.12889645782536,101.32143673229584,98.8334486626338,100.55586785754487
2024-01-01 04:04:00,98.25333333333333,98.74339984004078,101.8406227634234,101.34520158014294,98.31034337246786,100.58156694009631
2024-01-01 04:05:00,98.26666666666667,99.42079306066768,101.54508497187474,101.43966864629391,99.06108458653131,100.17484620669114
2024-01-01 04:06:00,98.28,101.95937924326712,101.24344943582427,100.49539233030524,99.38210302409719,100.38666780360707
2024-01-01 04:07:00,98.29333333333334,98.39386424682817,100.93690657292863,100.43635871261634,98.82432477381738,99.89529053676415
2024-01-01 04:08:00,98.30666666666667,101.18357289069496,100.62666616782153,100.14907610878942,98.53573661446816,99.88002458965023
2024-01-01 04:09:00,98.32,99.88911505175628,100.31395259764658,100.21355331321006,98.56085962610305,99.58995743965568
2024-01-01 04:10:00,98.33333333333333,100.73904045808334,100.00000000000001,100.56904908025291,99.21688262974433,98.90709055289334
2024-01-01 04:11:00,98.34666666666666,97.33581013212557,99.68604740235342,100.08038780601291,99.07683784272704,98.99954098923847
2024-01-01 04:12:00,98.36,101.78284429838128,99.37333383217847,99.31083491372817,99.48444762483857,98.84775944330899
2024-01-01 04:13:00,98.37333333333333,99.21843050916601,99.06309342707138,99.75667255216166,99.09504274534737,98.99363961113261
2024-01-01 04:14:00,98.38666666666667,100.50935349419991,98.75655056417573,98.56405280886277,100.63737272534975,99.22165688540383
2024-01-01 04:15:00,98.4,101.20344276785102,98.45491502812526,99.01186489470435,99.51963198490687,99.34523995696016
2024-01-01 04:16:00,98.41333333333333,100.0823761945331,98.1593772365766,98.54141326620758,99.31152969454473,98.81761574273169
2024-01-01 04:17:00,98.42666666666666,98.58833999894877,97.87110354217464,98.71974948092956,100.00099676038019,99.0155743189563
2024-01-01 04:18:00,98.44,100.10976937386492,97.59123162949142,98.71241219181451,98.7660250553662,98.32953672489361
2024-01-01 04:19:00,98.45333333333333,99.71881948239714,97.32086602510502,97.82264331563405,99.84428222840464,98.65555460174353
2024-01-01 04:20:00,98.46666666666667,99.23718641052595,97.06107373853764,99.6031498406349,99.97503927872856,99.21148181179065
2024-01-01 04:21:00,98.48,100.25911107085575,96.81288005125656,97.98936615142497,98.48581426078474,99.06048770285302
2024-01-01 04:22:00,98.49333333333334,100.00589642705428,96.57726447035657,98.6205157881906,99.69739878809759,98.75511334429139
2024-01-01 04:23:00,98.50666666666666,99.95425692036484,96.35515686289294,98.08879956961158,98.61543691233658,98.90927659013282
2024-01-01 04:24:00,98.52,98.9359292989064,96.14743378612106,97.70330057769979,97.9160612752462,98.4197263291557
2024-01-01 04:25:00,98.53333333333333,99.98857622803521,95.95491502812526,96.97569039639892,99.3071104010971,97.84022160001878
2024-01-01 04:26:00,98.54666666666667,100.64287060050316,95.77836037248993,97.76756901617267,99.71248062514448,97.76376327713757
2024-01-01 04:27:00,98.56,99.11900255364186,95.61846659978067,97.36955573869406,99.22304344632653,98.09886547796184
2024-01-01 04:28:00,98.57333333333334,99.77538929355991,95.4758647376699,97.60384765515649,98.82148235504499,97.71305152853897
2024-01-01 04:29:00,98.58666666666667,99.95987559844585,95.35111757055874,97.4339676900396,99.55044579888136,97.59153945004137
2024-01-01 04:30:00,98.6,101.76245843595918,95.24471741852423,97.52943017378,99.7336467380247,98.304231713108
2024-01-01 04:31:00,98.61333333333333,100.40388484177905,95.15708419435684,97.1742106947739,100.1877667059112,98.07404396504013
2024-01-01 04:32:00,98.62666666666667,100.43945266620307,95.08856374635656,97.84803741649439,99.82325630338482,97.52831558417772
2024-01-01 04:33:00,98.64,101.58886425404462,95.03942649342761,97.37128431033202,99.05299288411194,97.55153175501829
2024-01-01 04:34:00,98.65333333333334,99.76356553693422,95.00986635785864,96.2286390888072,98.16566958991582,97.97785578874748
2024-01-01 04:35:00,98.66666666666667,100.23006630664489,95.0,97.688531763627,98.98476134817636,98.5075745534843
2024-01-01 04:36:00,98.68,99.72141527815485,95.00986635785864,97.29555977144796,98.8160342762358,98.0642836526517
2024-01-01 04:37:00,98.69333333333333,100.04252095505427,95.03942649342761,97.4684076103009,98.24476717966263,97.52044562109558
2024-01-01 04:38:00,98.70666666666666,101.69728493789387,95.08856374635656,97.94209770705507,99.52685309289168,98.31371890018266
2024-01-01 04:39:00,98.72,100.95783135450324,95.15708419435684,98.37725421714603,98.52065905411135,97.75169165458148
2024-01-01 04:40:00,98.73333333333333,101.47186176622395,95.24471741852423,98.7544764143108,99.97851912443849,98.41975173224203
2024-01-01 04:41:00,98.74666666666667,99.31972139245163,95.35111757055874,98.0824196794189,98.65193084929356,98.56209500436182
2024-01-01 04:42:00,98.76,99.62935016657154,95.4758647376699,97.20320559410693,99.96788201032165,97.80833953994811
2024-01-01 04:43:00,98.77333333333334,99.30558391970261,95.61846659978069,98.61182562118952,99.92297558959434,98.04477708502816
2024-01-01 04:44:00,98.78666666666666,100.36363726437656,95.77836037248993,97.08673800578515,99.36876013523543,98.02807185569962
2024-01-01 04:45:00,98.8,100.33465154864002,95.95491502812527,98.8235347490195,99.3921224754624,98.79007597508446
2024-01-01 04:46:00,98.81333333333333,101.6215985410599,96.14743378612106,97.76031673373346,99.73670604300891,97.66941982972185
2024-01-01 04:47:00,98.82666666666667,99.03100682820363,96.35515686289294,97.92469593324556,99.8908378297492,98.24254441260722
2024-01-01 04:48:00,98.84,98.28497871148767,96.57726447035655,97.84336969873118,98.71867861152207,98.47190397104809
2024-01-01 04:49:00,98.85333333333334,100.34242474594241,96.81288005125656,98.86744222433569,99.34919020064936,98.65664073435947
2024-01-01 04:50:00,98.86666666666666,100.81218368116171,97.06107373853763,98.1646112601332,99.3531500316774,98.53052227738812
2024-01-01 04:51:00,98.88,100.28077193010212,97.32086602510502,99.43678356996767,99.01995290854443,98.77432786305627
2024-01-01 04:52:00,98.89333333333333,100.39753996438603,97.59123162949142,98.07546314945955,98.59869575621683,98.42482655726879
2024-01-01 04:53:00,98.90666666666667,99.14119595892366,97.87110354217462,98.79484059575742,99.35182188671743,99.43399399997709
2024-01-01 04:54:00,98.92,101.27854001981343,98.15937723657662,98.31762066933197,99.88184542299496,99.27867012306432
2024-01-01 04:55:00,98.93333333333334,102.22264440176545,98.45491502812527,99.33588373555003,100.11877949793376,98.68968605678536
2024-01-01 04:56:00,98.94666666666667,99.45362618312025,98.75655056417573,99.15822322044517,99.02952177645057,99.79927796857903
2024-01-01 04:57:00,98.96,100.94112023677019,99.06309342707138,99.8091444407575,98.84562145513672,99.56263342632661
2024-01-01 04:58:00,98.97333333333333,98.59719445946881,99.37333383217847,100.16221638228106,99.90309709317887,99.4367893595582
2024-01-01 04:59:00,98.98666666666666,98.99799305345688,99.68604740235344,100.50579544992172,99.7140532820303,99.47347723224242
2024-01-01 05:00:00,99.0,99.84769293838752,100.0,99.6974540821447,99.38818881189317,99.99522410036975
2024-01-01 05:01:00,99.01333333333334,99.67409953175195,100.31395259764656,100.77451611605312,99.4086281733676,99.30663078006586
2024-01-01 05:02:00,99.02666666666667,100.46197622199875,100.62666616782151,100.8692508692074,99.88500178974687,99.9396947965303
2024-01-01 05:03:00,99.04,99.19093338743498,100.93690657292862,100.16531240904538,100.30472672220286,99.90208616269967
2024-01-01 05:04:00,99.05333333333333,101.62000689821264,101.24344943582426,101.28687663464038,99.95037706136128,100.03538976112218
2024-01-01 05:05:00,99.06666666666666,97.67947260720037,101.54508497187474,101.18475359065714,100.07250151966227,100.3852833366037
2024-01-01 05:06:00,99.08,99.48458942045006,101.8406227634234,101.47519596908656,99.62859487863423,100.0271004121531
2024-01-01 05:07:00,99.09333333333333,100.18126326151095,102.12889645782536,101.04543039268916,100.09986738375979,100.43549696030186
2024-01-01 05:08:00,99.10666666666667,98.67416896372862,102.40876837050858,100.3257646263634,99.75235632212028,100.7617240728735
2024-01-01 05:09:00,99.12,99.83043819888734,102.67913397489498,101.42085966833942,99.43269472355308,100.54931423525996
2024-01-01 05:10:00,99.13333333333334,99.6000366690928,102.93892626146236,101.43022925953393,99.86261060313849,101.00061710624868
2024-01-01 05:11:00,99.14666666666666,100.54600602551143,103.18711994874344,101.73704408426809,99.73775309390442,101.30402190694666
2024-01-01 05:12:00,99.16,99.89783206090904,103.42273552964343,101.3884297475088,99.66492437697075,100.68757651235762
2024-01-01 05:13:00,99.17333333333333,99.49844064399858,103.64484313710705,101.89577386659518,98.77999452490593,101.42135283440592
2024-01-01 05:14:00,99.18666666666667,99.73251621510728,103.85256621387894,102.14936628716231,99.4364098142537,100.60847697499518
2024-01-01 05:15:00,99.2,101.61419058654846,104.04508497187474,102.80626003844034,99.55905013491639,101.25482347712493
2024-01-01 05:16:00,99.21333333333334,100.44972143725587,104.22163962751007,101.82220574852259,99.20252385156127,101.28607496051188
2024-01-01 05:17:00,99.22666666666667,101.17924358249108,104.38153340021933,102.19960182846383,99.3336635027737,101.38173394249331
2024-01-01 05:18:00,99.24,99.41299407513748,104.52413526233009,102.69186121875654,99.73371618009634,101.57682175224811
2024-01-01 05:19:00,99.25333333333333,99.59141110340776,104.64888242944126,102.4596374939043,99.69019006304674,101.13280854001697
2024-01-01 05:20:00,99.26666666666667,98.67234828793927,104.75528258147577,102.73446488997368,99.7644564281133,101.23169424472276
2024-01-01 05:21:00,99.28,101.438825580615,104.84291580564316,102.83775300131768,99.81585290288963,101.79848445942507
2024-01-01 05:22:00,99.29333333333334,99.58105155097297,104.91143625364344,102.53237585726563,100.2336578157421,101.86040720243182
2024-01-01 05:23:00,99.30666666666667,100.03526584029787,104.96057350657239,102.94887705420427,98.97300168622259,101.88853636147955
2024-01-01 05:24:00,99.32,99.02253441605141,104.99013364214136,102.28887607087587,100.51506524562322,101.21664083353939
2024-01-01 05:25:00,99.33333333333333,98.33286315766573,105.0,102.72324551072174,99.7778801846676,101.57569431782564
2024-01-01 05:26:00,99.34666666666666,99.78664812891148,104.99013364214136,102.79260137460594,99.50591419616742,101.6857999376934
2024-01-01 05:27:00,99.36,99.27645606658378,104.96057350657239,101.2447632563595,99.37965275988142,100.81052058837152
2024-01-01 05:28:00,99.37333333333333,99.46499011535974,104.91143625364344,103.47176651162377,100.06026392093621,101.08839529972026
2024-01-01 05:29:00,99.38666666666667,101.43552468788029,104.84291580564316,102.32272729714735,99.98910895982173,101.76510503505244
2024-01-01 05:30:00,99.4,99.60613146419782,104.75528258147577,102.40263691434463,100.33191038019129,101.27028419578564
2024-01-01 05:31:00,99.41333333333333,97.99375426788869,104.64888242944126,101.88743343221842,98.74645769486469,101.7106124641676
2024-01-01 05:32:00,99.42666666666666,100.4081809763713,104.52413526233009,101.81019638599793,99.7864249095937,101.18126162377426
2024-01-01 05:33:00,99.44,99.00833934589346,104.38153340021933,101.50972848056105,100.28627653183844,101.87908760014595
2024-01-01 05:34:00,99.45333333333333,99.79771169229151,104.22163962751007,102.07493124232249,99.97205593755473,101.79238030957345
2024-01-01 05:35:00,99.46666666666667,99.33025509425654,104.04508497187474,102.2026050131858,99.81747054106145,101.11172555465198
2024-01-01 05:36:00,99.48,100.20548738378957,103.85256621387894,101.57609984150939,98.89950159966504,101.13931360392205
2024-01-01 05:37:00,99.49333333333334,100.87044273369125,103.64484313710707,101.1574575576731,99.59946960586768,101.3299244296468
2024-01-01 05:38:00,99.50666666666666,101.4540155059932,103.42273552964345,102.1717643633323,99.15054481374037,101.12162049725475
2024-01-01 05:39:00,99.52,99.6685124342615,103.18711994874346,102.07089628353359,99.89811598922692,101.14760181904
2024-01-01 05:40:00,99.53333333333333,100.0678170967347,102.93892626146237,101.01603046881377,99.3599971104289,101.31440345255574
2024-01-01 05:41:00,99.54666666666667,101.78867190216158,102.67913397489501,101.95287387054532,100.39082853871595,101.15974516424713
2024-01-01 05:42:00,99.56,101.39309256460704,102.40876837050858,101.69720295907464,100.2626244569167,100.5001329879911
2024-01-01 05:43:00,99.57333333333334,100.59353091967122,102.12889645782536,100.19871797424386,99.8172350867581,100.43043585855118
2024-01-01 05:44:00,99.58666666666667,97.96833400057713,101.8406227634234,100.90225407952376,99.88129402918554,100.52783610984845
2024-01-01 05:45:00,99.6,101.64625941135681,101.54508497187473,101.18695141498286,100.00561856660408,100.17532757444111
2024-01-01 05:46:00,99.61333333333333,99.51744166330327,101.24344943582429,101.1415516276073,100.28876389665642,100.53845473293568
2024-01-01 05:47:00,99.62666666666667,101.06891122001878,100.93690657292862,101.06827552183543,99.45096365463635,100.46796493954275
2024-01-01 05:48:00,99.64,102.09198577236265,100.62666616782154,99.88241047118836,99.56613686509132,100.69669387963835
2024-01-01 05:49:00,99.65333333333334,100.81605337718787,100.31395259764658,99.50556982859369,99.95490809393455,99.80664280096958
2024-01-01 05:50:00,99.66666666666667,100.52821471060906,100.00000000000003,100.50652474154663,99.0186037412806,100.13005164990734
2024-01-01 05:51:00,99.68,99.11588681855312,99.68604740235344,99.62411851140976,100.06278802237252,100.0333963906745
2024-01-01 05:52:00,99.69333333333333,101.05781607469532,99.37333383217849,99.941996620839,99.72647910859305,99.2352110561418
2024-01-01 05:53:00,99.70666666666666,100.07883442375908,99.06309342707138,100.37233724807702,100.38059031000071,99.52403525455095
2024-01-01 05:54:00,99.72,100.0685511766959,98.75655056417573,99.98313486197196,99.6151126993897,99.73248293757342
2024-01-01 05:55:00,99.73333333333333,100.76660501948538,98.45491502812527,99.34308961161214,99.02317809025556,98.91013374754816
2024-01-01 05:56:00,99.74666666666667,98.47058971744164,98.1593772365766,98.75832593886736,99.76540931170265,99.45832039912086
2024-01-01 05:57:00,99.76,99.0211674968558,97.87110354217465,99.2398470222403,99.07123630184178,99.38693579748217
2024-01-01 05:58:00,99.77333333333333,100.04249057744144,97.59123162949142,98.380485517598,99.53926910082922,98.8363898840105
2024-01-01 05:59:00,99.78666666666666,99.93053025552378,97.32086602510503,98.62227430588956,98.93134049912041,98.95332065377282
2024-01-01 06:00:00,99.8,99.76276599009071,97.06107373853764,98.49339376756294,99.15090452692843,98.62047755887359
2024-01-01 06:01:00,99.81333333333333,99.28440510606471,96.81288005125656,98.30927442094477,100.29421794213275,99.32746040985978
2024-01-01 06:02:00,99.82666666666667,101.67324635376987,96.57726447035657,98.83388347485041,100.82859054158874,98.66634060731737
2024-01-01 06:03:00,99.84,100.92052774100831,96.35515686289294,98.88874985237133,100.15412830261565,98.22551483568758
2024-01-01 06:04:00,99.85333333333334,100.39060291533472,96.14743378612106,97.86348220206635,98.78811667658647,98.9059895093341
2024-01-01 06:05:00,99.86666666666666,99.22752270385631,95.95491502812526,96.755289366859,100.52227861120426,98.14629271030105
2024-01-01 06:06:00,99.88,100.06515631674878,95.77836037248993,98.08879289882248,100.2620325284154,98.23511851182883
2024-01-01 06:07:00,99.89333333333333,100.0487348925062,95.61846659978067,97.92965742408282,100.34917795033837,98.5148737514151
2024-01-01 06:08:00,99.90666666666667,100.2874214605186,95.47586473766991,98.28462146073781,100.2027910134172,98.35698286486134
2024-01-01 06:09:00,99.92,97.47333786728352,95.35111757055874,97.9607534494738,99.4941531736929,97.84660101233789
2024-01-01 06:10:00,99.93333333333334,99.34075567022664,95.24471741852423,98.86874770183447,99.2511712473142,98.582097280366
2024-01-01 06:11:00,99.94666666666667,101.10784807619068,95.15708419435684,97.36207615576438,100.18441631450942,98.13562342759542
2024-01-01 06:12:00,99.96,99.44920842300702,95.08856374635656,97.2491860490205,99.86666040835058,98.20264643331053
2024-01-01 06:13:00,99.97333333333333,100.67928956238285,95.03942649342761,97.4220943369542,100.04698875148615,98.58606233147462
2024-01-01 06:14:00,99.98666666666666,97.89593529641068,95.00986635785864,98.09881457760326,100.39270583581873,97.64198309832415
2024-01-01 06:15:00,100.0,99.34791336840209,95.0,97.92442141788484,100.75677109007262,98.45086521531971
2024-01-01 06:16:00,100.01333333333334,99.71349642892804,95.00986635785864,97.57173091051312,100.36391744556764,98.61775821661467
2024-01-01 06:17:00,100.02666666666667,100.19243087453754,95.03942649342761,97.43545758961172,99.96069408250668,97.991670118497
2024-01-01 06:18:00,100.04,100.03274580475066,95.08856374635656,98.25133470073553,100.30937455991787,98.3557107275394
2024-01-01 06:19:00,100.05333333333333,99.94476985644488,95.15708419435684,97.15631635339491,99.29333076244987,98.32944267963762
2024-01-01 06:20:00,100.06666666666666,100.81238283132187,95.24471741852423,97.54463020042037,101.05347266178981,98.92479074582582
2024-01-01 06:21:00,100.08,101.07966518611433,95.35111757055874,98.64942726984468,99.61456679652846,98.29388673334613
2024-01-01 06:22:00,100.09333333333333,101.63940616781369,95.4758647376699,97.3536527175438,99.79413029646211,98.41111916403376
2024-01-01 06:23:00,100.10666666666667,99.59198707715555,95.61846659978067,97.61012682116481,100.38594637201287,98.12309018931995
2024-01-01 06:24:00,100.12,99.05787907007074,95.77836037248991,96.58656160454262,99.26600247559739,98.7140731292443
2024-01-01 06:25:00,100.13333333333334,99.73327844039446,95.95491502812527,97.4028906268951,98.95038396784403,98.49226978685626
2024-01-01 06:26:00,100.14666666666666,103.96971802505541,96.14743378612104,98.44624146005825,99.90632899328418,98.47148164108204
2024-01-01 06:27:00,100.16,100.38812078899899,96.35515686289294,98.90565900580884,100.76281826702711,98.73242815390033
2024-01-01 06:28:00,100.17333333333333,100.3547641522113,96.57726447035655,99.72036230211026,99.6996899666718,99.01609394920571
2024-01-01 06:29:00,100.18666666666667,99.31962535833703,96.81288005125654,97.98089174529203,100.0501317471559,98.54261383033223
2024-01-01 06:30:00,100.2,99.312390157252,97.06107373853763,98.06491885728363,100.54403578499023,98.71280243642809
2024-01-01 06:31:00,100.21333333333334,99.39776587639781,97.320866025105,99.3616009688024,98.9571477312796,99.36221225593374
2024-01-01 06:32:00,100.22666666666666,99.63911009328773,97.59123162949142,98.90343713881575,100.65019000469086,99.13417362184707
2024-01-01 06:33:00,100.24,100.80667742260228,97.87110354217462,98.75662786436916,99.60231477956711,99.22951887916118
2024-01-01 06:34:00,100.25333333333333,99.36255986641584,98.1593772365766,99.37154070073167,99.35160736598864,99.29188564609439
2024-01-01 06:35:00,100.26666666666667,100.59280420178004,98.45491502812526,98.3359924771489,99.36482580476516,99.45819337519394
2024-01-01 06:36:00,100.28,98.34953455481687,98.75655056417573,99.5203928639497,99.76600393838456,99.91896355948533
2024-01-01 06:37:00,100.29333333333334,98.82570802467569,99.06309342707138,99.66931090730606,100.36787233165825,99.61799814028645
2024-01-01 06:38:00,100.30666666666667,100.78834772150498,99.37333383217847,100.48396130527641,99.86118130039125,99.7675183201769
2024-01-01 06:39:00,100.32,101.3923809038025,99.68604740235342,100.54674494542871,98.86069829482382,100.03529289263832
2024-01-01 06:40:00,100.33333333333333,99.88148747109793,100.0,100.84708657710623,99.79078862894808,100.37016453497459
2024-01-01 06:41:00,100.34666666666666,98.53562178932519,100.31395259764656,100.08958530306975,100.69155985790094,100.09620498054385
2024-01-01 06:42:00,100.36,100.8649023000576,100.62666616782151,100.73558486231866,99.89575067363411,100.13008775911197
2024-01-01 06:43:00,100.37333333333333,100.03905416434309,100.9369065729286,100.8841288110066,99.22363542585919,100.59255559108209
2024-01-01 06:44:00,100.38666666666667,100.98674875211495,101.24344943582426,99.73647290459587,100.88897401279931,100.12940804522988
2024-01-01 06:45:00,100.4,98.95985564106198,101.54508497187473,100.94590457836644,101.87936364727761,100.40055441449294
2024-01-01 06:46:00,100.41333333333333,99.16915981481763,101.8406227634234,100.59016538484977,100.39529011166131,100.27327571038559
2024-01-01 06:47:00,100.42666666666666,100.10772317345979,102.12889645782536,100.31959302782002,99.7297361785756,101.01208525129545
2024-01-01 06:48:00,100.44,99.03525912740395,102.40876837050857,100.84001245747248,100.07627525079462,101.22292306112547
2024-01-01 06:49:00,100.45333333333333,101.6687584816672,102.67913397489498,101.62664671837877,99.8829345885711,100.96396788509954
2024-01-01 06:50:00,100.46666666666667,99.90885082592827,102.93892626146236,101.98052486583575,100.74412740974788,101.32002622612117
2024-01-01 06:51:00,100.48,99.34784069159367,103.18711994874344,101.38886343130953,100.05165252654858,101.54040713709885
2024-01-01 06:52:00,100.49333333333334,100.27887349244816,103.42273552964343,101.39020153232585,99.85196360854675,101.57795458464403
2024-01-01 06:53:00,100.50666666666666,99.43513366685272,103.64484313710705,101.0642095905413,100.49712188961146,102.00401384446643
2024-01-01 06:54:00,100.52,100.39985183763979,103.85256621387894,102.3974703396014,100.65895837980801,100.78135392890006
2024-01-01 06:55:00,100.53333333333333,99.7065990922523,104.04508497187474,102.34472025764202,100.77919709828663,101.64290456142623
2024-01-01 06:56:00,100.54666666666667,100.26329854519463,104.22163962751007,102.7477742053101,100.55068310563877,101.50735439406704
2024-01-01 06:57:00,100.56,99.9446722921506,104.38153340021933,101.66060540505568,100.53983102317795,101.37138171871288
2024-01-01 06:58:00,100.57333333333334,100.43306638821143,104.52413526233009,101.36356685999023,100.17700564678493,101.56734927603843
2024-01-01 06:59:00,100.58666666666667,99.33348557481249,104.64888242944126,101.69726323624214,100.22940289254831,101.86085172020961
2024-01-01 07:00:00,100.6,101.56473134359592,104.75528258147577,102.11596469509846,100.22925120697785,101.91270639689363
2024-01-01 07:01:00,100.61333333333333,99.57666711809529,104.84291580564316,101.730696136167,99.73252387422252,102.14809996336118
2024-01-01 07:02:00,100.62666666666667,100.73086265288043,104.91143625364344,102.701230214701,100.73704595730047,101.46868139919512
2024-01-01 07:03:00,100.64,101.66794135212525,104.96057350657239,102.30483798773926,100.30697285854136,102.3584106437862
2024-01-01 07:04:00,100.65333333333334,99.34210557278365,104.99013364214136,102.97073956428636,100.8183214894965,101.81682529690177
2024-01-01 07:05:00,100.66666666666667,100.32549342208652,105.0,102.17477158859994,100.31164313683546,101.87294351468893
2024-01-01 07:06:00,100.67999999999999,100.36596316912889,104.99013364214136,102.36942106762964,100.72508514145647,101.9711425284977
2024-01-01 07:07:00,100.69333333333333,100.38739204402086,104.96057350657239,102.17698424835899,100.57026031873734,101.55137673420307
2024-01-01 07:08:00,100.70666666666666,101.27456518527525,104.91143625364344,101.83016550108573,100.34952216823388,101.95954449671468
2024-01-01 07:09:00,100.72,100.79294366377898,104.84291580564316,103.23829410435124,99.94616104269124,101.95313977210701
2024-01-01 07:10:00,100.73333333333333,99.48811347517746,104.75528258147577,102.3659667694147,100.3000350991054,102.07051193580496
2024-01-01 07:11:00,100.74666666666667,99.84917317856699,104.64888242944126,102.72274647367828,100.05720674162625,101.58449703155405
2024-01-01 07:12:00,100.76,99.68324701783592,104.5241352623301,101.41387286080055,99.68292576202664,101.44120134236829
2024-01-01 07:13:00,100.77333333333334,101.33751020837633,104.38153340021931,101.93374034643361,100.2431702489946,101.58620945179628
2024-01-01 07:14:00,100.78666666666666,100.07496929652547,104.22163962751009,102.31732545319909,101.40898558779881,101.96199429046676
2024-01-01 07:15:00,100.8,99.60194857767644,104.04508497187473,102.58507379522368,100.42641521859622,101.43362539595869
2024-01-01 07:16:00,100.81333333333333,100.27925540818207,103.85256621387896,101.49680335218795,100.07775108768499,101.53982538946882
2024-01-01 07:17:00,100.82666666666667,99.18105086610693,103.64484313710706,101.7022957247554,100.46203080420946,101.72213955464679
2024-01-01 07:18:00,100.84,99.95186229532868,103.42273552964345,101.28257061439592,100.46123691753196,100.86688134057404
2024-01-01 07:19:00,100.85333333333334,100.13419097859801,103.18711994874346,101.36043047820871,99.84976385445177,101.53072348509191
2024-01-01 07:20:00,100.86666666666666,98.96095925221472,102.93892626146237,101.26539045950857,99.67544910053323,101.18107232546295
2024-01-01 07:21:00,100.88,99.68936360324646,102.679133974895,100.99417822179805,100.46969616391456,100.96194111416656
2024-01-01 07:22:00,100.89333333333333,101.84903917240901,102.40876837050857,101.35478547823178,100.84113246699147,101.25952420245875
2024-01-01 07:23:00,100.90666666666667,98.35539181999977,102.12889645782538,100.53438218624802,100.85665710825046,100.46931239061696
2024-01-01 07:24:00,100.92,98.4041229113268,101.84062276342338,100.21275843300273,100.24070881386982,100.3697542060383
2024-01-01 07:25:00,100.93333333333334,101.08835856496361,101.54508497187476,100.82096920096029,100.41364066488954,101.24442242917041
2024-01-01 07:26:00,100.94666666666667,99.54168271393911,101.24344943582427,99.984542114112,101.42396223309979,101.37657649680456
2024-01-01 07:27:00,100.96,101.40765491645159,100.93690657292863,100.00184485671782,100.24988087306619,100.08389115192591
2024-01-01 07:28:00,100.97333333333333,98.91056252765415,100.62666616782153,100.6512575265833,100.61329443779456,100.35225961863989
2024-01-01 07:29:00,100.98666666666666,100.72834673185228,100.31395259764658,99.43235981565424,100.53367552024548,100.07706711793956
2024-01-01 07:30:00,101.0,97.75835991525923,100.0,99.60537726883686,100.43437372288224,100.69991059640712
2024-01-01 07:31:00,101.01333333333334,99.91001964478517,99.68604740235342,100.56428281414605,101.08624723192105,100.1142481012079
2024-01-01 07:32:00,101.02666666666667,101.0198907760531,99.37333383217849,100.2883734208965,100.04002982445223,100.20450733938232
2024-01-01 07:33:00,101.04,101.10961225087345,99.06309342707137,99.91147114549338,101.09258441683446,100.28558490071491
2024-01-01 07:34:00,101.05333333333333,99.87770920125773,98.75655056417574,99.10346143891327,100.32656766586615,99.8668546316299
2024-01-01 07:35:00,101.06666666666666,99.84592147725047,98.45491502812526,100.05770098000292,99.77326932556029,99.74821141823365
2024-01-01 07:36:00,101.08,98.6344012682232,98.15937723657663,99.03564114978514,100.31878552594245,99.31283523047266
2024-01-01 07:37:00,101.09333333333333,99.97762460835999,97.87110354217464,99.38689887065019,100.7123513403499,99.96281041836096
2024-01-01 07:38:00,101.10666666666667,99.81219906511306,97.59123162949145,98.14699799450693,101.10947640856935,100.05022694934172
2024-01-01 07:39:00,101.12,100.22676386869756,97.32086602510502,98.63400699192533,101.2596211750352,99.48236025012632
2024-01-01 07:40:00,101.13333333333333,99.39384955531888,97.06107373853763,98.92029983990827,100.5324349335637,99.70041472620615
2024-01-01 07:41:00,101.14666666666666,100.61088736702037,96.81288005125656,99.22014529096973,100.51135568469603,99.12957173062779
2024-01-01 07:42:00,101.16,101.22551327324156,96.57726447035655,97.62834404484214,100.47240416067325,99.88445109350887
2024-01-01 07:43:00,101.17333333333333,99.78754118565678,96.35515686289295,98.30161295424489,100.68327780348483,98.80322678898882
2024-01-01 07:44:00,101.18666666666667,100.57096309231561,96.14743378612106,99.13959412508467,101.16764932173075,98.91489092514989
2024-01-01 07:45:00,101.2,99.43109154139043,95.95491502812527,97.90327439225649,100.86144439879868,98.67226520862438
2024-01-01 07:46:00,101.21333333333334,100.06531515665074,95.77836037248993,97.76999251745539,99.60997749841087,99.15896213636859
2024-01-01 07:47:00,101.22666666666667,100.77715819854346,95.61846659978069,97.60285147182017,101.13784744317321,98.63919669759133
